source_image,original_annotation,proposed_change,reason,confidence_evidence
waterlogging_waterloggingt-102-_jpg.rf.95cf776cada9a363d357dddcdc8e5ecc.jpg,cls=2 xc=0.4531 yc=0.1536 w=0.1523 h=0.3073,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.0468, AR=0.50) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-102-_jpg.rf.95cf776cada9a363d357dddcdc8e5ecc.jpg,cls=2 xc=0.2705 yc=0.0391 w=0.1504 h=0.0781,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.0117, AR=1.92) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-117-_jpg.rf.4d269534a563d3d63c13b9242f291121.jpg,cls=2 xc=0.2578 yc=0.2826 w=0.0508 h=0.1901,MERGE_OR_EXPAND,Sub-1% puddle box (0.00965); should be merged into adjacent contiguous flood boundary or reviewed for visual prominence.,HIGH (M1.9 cluster merging failure mode)
waterlogging_waterloggingt-117-_jpg.rf.4d269534a563d3d63c13b9242f291121.jpg,cls=2 xc=0.3311 yc=0.1888 w=0.0801 h=0.3776,EXCLUDE_ROTATED_BOX,"Extremely tall narrow box (AR=0.21, w=0.080, h=0.378); represents vertical road edge or rotated puddle.",HIGH (Roboflow 90° rotation artifact)
waterlogging_waterloggingt-117-_jpg.rf.4d269534a563d3d63c13b9242f291121.jpg,cls=2 xc=0.6777 yc=0.0794 w=0.2422 h=0.1589,MERGE_CONTIGUOUS_PUDDLES,Image contains 8 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-117-_jpg.rf.4d269534a563d3d63c13b9242f291121.jpg,cls=2 xc=0.7168 yc=0.2904 w=0.1797 h=0.1745,MERGE_CONTIGUOUS_PUDDLES,Image contains 8 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-117-_jpg.rf.4d269534a563d3d63c13b9242f291121.jpg,cls=2 xc=0.2451 yc=0.7930 w=0.0723 h=0.4141,EXCLUDE_ROTATED_BOX,"Extremely tall narrow box (AR=0.17, w=0.072, h=0.414); represents vertical road edge or rotated puddle.",HIGH (Roboflow 90° rotation artifact)
waterlogging_waterloggingt-117-_jpg.rf.4d269534a563d3d63c13b9242f291121.jpg,cls=2 xc=0.2109 yc=0.4453 w=0.0781 h=0.1354,MERGE_CONTIGUOUS_PUDDLES,Image contains 8 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-117-_jpg.rf.4d269534a563d3d63c13b9242f291121.jpg,cls=2 xc=0.7217 yc=0.5247 w=0.2324 h=0.2943,MERGE_CONTIGUOUS_PUDDLES,Image contains 8 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-117-_jpg.rf.4d269534a563d3d63c13b9242f291121.jpg,cls=2 xc=0.7070 yc=0.8424 w=0.1211 h=0.3151,MERGE_CONTIGUOUS_PUDDLES,Image contains 8 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-117-_jpg.rf.708bc840f8b74b7e44d18b76dcbb25e9.jpg,cls=2 xc=0.1875 yc=0.4466 w=0.2695 h=0.1172,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-117-_jpg.rf.708bc840f8b74b7e44d18b76dcbb25e9.jpg,cls=2 xc=0.2334 yc=0.7227 w=0.1387 h=0.3151,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-117-_jpg.rf.708bc840f8b74b7e44d18b76dcbb25e9.jpg,cls=2 xc=0.3965 yc=0.9779 w=0.1133 h=0.0443,MERGE_OR_EXPAND,Sub-1% puddle box (0.00502); should be merged into adjacent contiguous flood boundary or reviewed for visual prominence.,HIGH (M1.9 cluster merging failure mode)
waterlogging_waterloggingt-117-_jpg.rf.708bc840f8b74b7e44d18b76dcbb25e9.jpg,cls=2 xc=0.8369 yc=0.4661 w=0.2480 h=0.1562,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-117-_jpg.rf.708bc840f8b74b7e44d18b76dcbb25e9.jpg,cls=2 xc=0.7959 yc=0.7773 w=0.1152 h=0.4453,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-117-_jpg.rf.708bc840f8b74b7e44d18b76dcbb25e9.jpg,cls=2 xc=0.7031 yc=0.6836 w=0.0430 h=0.2240,MERGE_OR_EXPAND,Sub-1% puddle box (0.00962); should be merged into adjacent contiguous flood boundary or reviewed for visual prominence.,HIGH (M1.9 cluster merging failure mode)
waterlogging_waterloggingt-117-_jpg.rf.bacd46a5411b62ef597c217f5d0c9007.jpg,cls=2 xc=0.3789 yc=0.2305 w=0.0508 h=0.2604,EXCLUDE_ROTATED_BOX,"Extremely tall narrow box (AR=0.19, w=0.051, h=0.260); represents vertical road edge or rotated puddle.",HIGH (Roboflow 90° rotation artifact)
waterlogging_waterloggingt-117-_jpg.rf.bacd46a5411b62ef597c217f5d0c9007.jpg,cls=2 xc=0.3057 yc=0.2643 w=0.0801 h=0.3464,EXCLUDE_ROTATED_BOX,"Extremely tall narrow box (AR=0.23, w=0.080, h=0.346); represents vertical road edge or rotated puddle.",HIGH (Roboflow 90° rotation artifact)
waterlogging_waterloggingt-117-_jpg.rf.bacd46a5411b62ef597c217f5d0c9007.jpg,cls=2 xc=0.7744 yc=0.1562 w=0.4512 h=0.3125,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-117-_jpg.rf.bacd46a5411b62ef597c217f5d0c9007.jpg,cls=2 xc=0.0586 yc=0.7917 w=0.1172 h=0.4167,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-117-_jpg.rf.bacd46a5411b62ef597c217f5d0c9007.jpg,cls=2 xc=0.9004 yc=0.5742 w=0.1836 h=0.2734,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-117-_jpg.rf.bacd46a5411b62ef597c217f5d0c9007.jpg,cls=2 xc=0.9424 yc=0.8672 w=0.1152 h=0.2656,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-119-_jpg.rf.451f6988a8554b99b4d51bffddfe97df.jpg,cls=2 xc=0.2061 yc=0.2747 w=0.1035 h=0.3672,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-119-_jpg.rf.451f6988a8554b99b4d51bffddfe97df.jpg,cls=2 xc=0.7236 yc=0.2188 w=0.1816 h=0.4375,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-119-_jpg.rf.451f6988a8554b99b4d51bffddfe97df.jpg,cls=2 xc=0.3467 yc=0.7878 w=0.1387 h=0.3385,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-119-_jpg.rf.451f6988a8554b99b4d51bffddfe97df.jpg,cls=2 xc=0.3965 yc=0.5013 w=0.0898 h=0.0859,MERGE_OR_EXPAND,Sub-1% puddle box (0.00772); should be merged into adjacent contiguous flood boundary or reviewed for visual prominence.,HIGH (M1.9 cluster merging failure mode)
waterlogging_waterloggingt-119-_jpg.rf.451f6988a8554b99b4d51bffddfe97df.jpg,cls=2 xc=0.9658 yc=0.7409 w=0.0410 h=0.5182,EXCLUDE_ROTATED_BOX,"Extremely tall narrow box (AR=0.08, w=0.041, h=0.518); represents vertical road edge or rotated puddle.",HIGH (Roboflow 90° rotation artifact)
waterlogging_waterloggingt-119-_jpg.rf.af2d38b799d2d210df7b22efe0df8bdd.jpg,cls=2 xc=0.1709 yc=0.1068 w=0.3418 h=0.2135,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-119-_jpg.rf.af2d38b799d2d210df7b22efe0df8bdd.jpg,cls=2 xc=0.1260 yc=0.3854 w=0.1035 h=0.2448,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-119-_jpg.rf.af2d38b799d2d210df7b22efe0df8bdd.jpg,cls=2 xc=0.7490 yc=0.2539 w=0.3652 h=0.5078,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-119-_jpg.rf.af2d38b799d2d210df7b22efe0df8bdd.jpg,cls=2 xc=0.4893 yc=0.0820 w=0.1309 h=0.1641,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-119-_jpg.rf.af2d38b799d2d210df7b22efe0df8bdd.jpg,cls=2 xc=0.6240 yc=0.9206 w=0.2676 h=0.1589,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-119-_jpg.rf.d93db3522f1c92d5f1cc5ad0b5515f88.jpg,cls=2 xc=0.7646 yc=0.1393 w=0.4707 h=0.2786,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-119-_jpg.rf.d93db3522f1c92d5f1cc5ad0b5515f88.jpg,cls=2 xc=0.1270 yc=0.8828 w=0.2539 h=0.2344,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-119-_jpg.rf.d93db3522f1c92d5f1cc5ad0b5515f88.jpg,cls=2 xc=0.4053 yc=0.9557 w=0.2480 h=0.0885,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-119-_jpg.rf.d93db3522f1c92d5f1cc5ad0b5515f88.jpg,cls=2 xc=0.7920 yc=0.5690 w=0.4160 h=0.2109,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-119-_jpg.rf.d93db3522f1c92d5f1cc5ad0b5515f88.jpg,cls=2 xc=0.6064 yc=0.7474 w=0.1543 h=0.1562,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-119-_jpg.rf.d93db3522f1c92d5f1cc5ad0b5515f88.jpg,cls=2 xc=0.7520 yc=0.4010 w=0.1484 h=0.0625,MERGE_OR_EXPAND,Sub-1% puddle box (0.00928); should be merged into adjacent contiguous flood boundary or reviewed for visual prominence.,HIGH (M1.9 cluster merging failure mode)
waterlogging_waterloggingt-122-_jpg.rf.2e00e51a0e70223ad6d729e0a3257b4c.jpg,cls=2 xc=0.2314 yc=0.3841 w=0.4551 h=0.2891,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-122-_jpg.rf.2e00e51a0e70223ad6d729e0a3257b4c.jpg,cls=2 xc=0.2344 yc=0.2018 w=0.4336 h=0.0521,ADJUST_BOUNDARY,Extremely wide thin strip (AR=8.32); covers narrow gutter/curb line rather than bounded water hazard.,MEDIUM (Edge artifact)
waterlogging_waterloggingt-122-_jpg.rf.2e00e51a0e70223ad6d729e0a3257b4c.jpg,cls=2 xc=0.6426 yc=0.3164 w=0.3164 h=0.4245,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-122-_jpg.rf.2e00e51a0e70223ad6d729e0a3257b4c.jpg,cls=2 xc=0.9482 yc=0.1458 w=0.1035 h=0.1250,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-122-_jpg.rf.2e00e51a0e70223ad6d729e0a3257b4c.jpg,cls=2 xc=0.6025 yc=0.0508 w=0.1230 h=0.0781,MERGE_OR_EXPAND,Sub-1% puddle box (0.00961); should be merged into adjacent contiguous flood boundary or reviewed for visual prominence.,HIGH (M1.9 cluster merging failure mode)
waterlogging_waterloggingt-122-_jpg.rf.718008e2ed5779778140c857b6d56dd5.jpg,cls=2 xc=0.5342 yc=0.2292 w=0.2090 h=0.4583,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-122-_jpg.rf.718008e2ed5779778140c857b6d56dd5.jpg,cls=2 xc=0.3936 yc=0.0833 w=0.0566 h=0.1667,MERGE_OR_EXPAND,Sub-1% puddle box (0.00944); should be merged into adjacent contiguous flood boundary or reviewed for visual prominence.,HIGH (M1.9 cluster merging failure mode)
waterlogging_waterloggingt-122-_jpg.rf.718008e2ed5779778140c857b6d56dd5.jpg,cls=2 xc=0.7139 yc=0.3255 w=0.1348 h=0.2656,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-122-_jpg.rf.718008e2ed5779778140c857b6d56dd5.jpg,cls=2 xc=0.7324 yc=0.0677 w=0.0664 h=0.1354,MERGE_OR_EXPAND,Sub-1% puddle box (0.00899); should be merged into adjacent contiguous flood boundary or reviewed for visual prominence.,HIGH (M1.9 cluster merging failure mode)
waterlogging_waterloggingt-122-_jpg.rf.718008e2ed5779778140c857b6d56dd5.jpg,cls=2 xc=0.5176 yc=0.8542 w=0.2422 h=0.2917,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-122-_jpg.rf.718008e2ed5779778140c857b6d56dd5.jpg,cls=2 xc=0.5449 yc=0.5872 w=0.1875 h=0.2109,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-122-_jpg.rf.71bd024023549294cfcccc67d88e177a.jpg,cls=2 xc=0.1367 yc=0.3398 w=0.2734 h=0.6797,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.1859, AR=0.40) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-122-_jpg.rf.71bd024023549294cfcccc67d88e177a.jpg,cls=2 xc=0.3096 yc=0.5339 w=0.0566 h=0.2917,EXCLUDE_ROTATED_BOX,"Extremely tall narrow box (AR=0.19, w=0.057, h=0.292); represents vertical road edge or rotated puddle.",HIGH (Roboflow 90° rotation artifact)
waterlogging_waterloggingt-122-_jpg.rf.71bd024023549294cfcccc67d88e177a.jpg,cls=2 xc=0.3008 yc=0.0612 w=0.0391 h=0.1224,REMOVE_TINY_BOX,Micro-puddle with area 0.00478 (<0.5% image); downsampling to 640x640 causes spatial collapse and feature loss.,HIGH (Direct M1.9 evidence: 10 micro-puddle False Negatives)
waterlogging_waterloggingt-122-_jpg.rf.71bd024023549294cfcccc67d88e177a.jpg,cls=2 xc=0.6592 yc=0.3398 w=0.2793 h=0.6797,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.1898, AR=0.41) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-128-_jpg.rf.5f4420da5b81992ba7693869e96d14ee.jpg,NONE (0 boxes),RETAIN_NEGATIVE,Correct background negative; surface wetness sheen with zero stagnant water pooling.,HIGH (Confirmed in M1.4 and M1.9 background review)
waterlogging_waterloggingt-128-_jpg.rf.da43c075e1a93e1a7d1948b6f9febdee.jpg,cls=2 xc=0.2393 yc=0.8971 w=0.4785 h=0.2057,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.0984, AR=2.33) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-128-_jpg.rf.da43c075e1a93e1a7d1948b6f9febdee.jpg,cls=2 xc=0.4404 yc=0.7018 w=0.0762 h=0.1120,MERGE_OR_EXPAND,Sub-1% puddle box (0.00853); should be merged into adjacent contiguous flood boundary or reviewed for visual prominence.,HIGH (M1.9 cluster merging failure mode)
waterlogging_waterloggingt-128-_jpg.rf.da43c075e1a93e1a7d1948b6f9febdee.jpg,cls=2 xc=0.1035 yc=0.6810 w=0.2070 h=0.1589,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.0329, AR=1.30) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-128-_jpg.rf.da43c075e1a93e1a7d1948b6f9febdee.jpg,cls=2 xc=0.7393 yc=0.7995 w=0.5215 h=0.4010,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.2091, AR=1.30) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-128-_jpg.rf.f8f9cf478e0a5f06653380a47f78144c.jpg,cls=2 xc=0.1299 yc=0.3138 w=0.2598 h=0.6276,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.1630, AR=0.41) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-128-_jpg.rf.f8f9cf478e0a5f06653380a47f78144c.jpg,cls=2 xc=0.3955 yc=0.8138 w=0.2715 h=0.3724,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.1011, AR=0.73) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-128-_jpg.rf.f8f9cf478e0a5f06653380a47f78144c.jpg,cls=2 xc=0.5586 yc=0.6849 w=0.0391 h=0.1146,REMOVE_TINY_BOX,Micro-puddle with area 0.00448 (<0.5% image); downsampling to 640x640 causes spatial collapse and feature loss.,HIGH (Direct M1.9 evidence: 10 micro-puddle False Negatives)
waterlogging_waterloggingt-130-_jpg.rf.a7a7dbb9557fe20dff73f25cdbbcf8a3.jpg,cls=2 xc=0.2275 yc=0.2500 w=0.2793 h=0.5000,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.1396, AR=0.56) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-130-_jpg.rf.a7a7dbb9557fe20dff73f25cdbbcf8a3.jpg,cls=2 xc=0.3838 yc=0.7331 w=0.1113 h=0.4661,EXCLUDE_ROTATED_BOX,"Extremely tall narrow box (AR=0.24, w=0.111, h=0.466); represents vertical road edge or rotated puddle.",HIGH (Roboflow 90° rotation artifact)
waterlogging_waterloggingt-130-_jpg.rf.a7a7dbb9557fe20dff73f25cdbbcf8a3.jpg,cls=2 xc=0.7002 yc=0.7500 w=0.3965 h=0.5000,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.1982, AR=0.79) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-130-_jpg.rf.bf6b00d8d05de67c449d034c3bc794c6.jpg,cls=2 xc=0.2998 yc=0.4232 w=0.5996 h=0.2734,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.1640, AR=2.19) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-130-_jpg.rf.bf6b00d8d05de67c449d034c3bc794c6.jpg,cls=2 xc=0.6680 yc=0.3398 w=0.1367 h=0.0964,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.0132, AR=1.42) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-130-_jpg.rf.bf6b00d8d05de67c449d034c3bc794c6.jpg,cls=2 xc=0.8955 yc=0.2943 w=0.2090 h=0.1042,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.0218, AR=2.01) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-130-_jpg.rf.f23a8e7d1db74fed9e809c0f502cdee0.jpg,cls=2 xc=0.3389 yc=0.2747 w=0.2793 h=0.5495,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-130-_jpg.rf.f23a8e7d1db74fed9e809c0f502cdee0.jpg,cls=2 xc=0.7061 yc=0.2747 w=0.3926 h=0.5495,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-130-_jpg.rf.f23a8e7d1db74fed9e809c0f502cdee0.jpg,cls=2 xc=0.9277 yc=0.2331 w=0.0410 h=0.2214,MERGE_OR_EXPAND,Sub-1% puddle box (0.00908); should be merged into adjacent contiguous flood boundary or reviewed for visual prominence.,HIGH (M1.9 cluster merging failure mode)
waterlogging_waterloggingt-130-_jpg.rf.f23a8e7d1db74fed9e809c0f502cdee0.jpg,cls=2 xc=0.3740 yc=0.7747 w=0.0879 h=0.4505,EXCLUDE_ROTATED_BOX,"Extremely tall narrow box (AR=0.20, w=0.088, h=0.451); represents vertical road edge or rotated puddle.",HIGH (Roboflow 90° rotation artifact)
waterlogging_waterloggingt-130-_jpg.rf.f23a8e7d1db74fed9e809c0f502cdee0.jpg,cls=2 xc=0.1621 yc=0.9036 w=0.2734 h=0.1927,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-130-_jpg.rf.f23a8e7d1db74fed9e809c0f502cdee0.jpg,cls=2 xc=0.6777 yc=0.7747 w=0.2148 h=0.4505,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-31-_jpg.rf.3856f69d93858c8e57d49bfead20d9d9.jpg,cls=2 xc=0.6885 yc=0.5352 w=0.3398 h=0.2109,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.0717, AR=1.61) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-31-_jpg.rf.3856f69d93858c8e57d49bfead20d9d9.jpg,cls=2 xc=0.2236 yc=0.5156 w=0.3535 h=0.1328,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.0470, AR=2.66) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-103-_jpg.rf.10009ec111cdef89d0e5a8fae80e493c.jpg,cls=2 xc=0.4355 yc=0.0807 w=0.2109 h=0.1615,MERGE_CONTIGUOUS_PUDDLES,Image contains 7 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-103-_jpg.rf.10009ec111cdef89d0e5a8fae80e493c.jpg,cls=2 xc=0.3809 yc=0.3594 w=0.2734 h=0.1562,MERGE_CONTIGUOUS_PUDDLES,Image contains 7 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-103-_jpg.rf.10009ec111cdef89d0e5a8fae80e493c.jpg,cls=2 xc=0.8350 yc=0.1628 w=0.3301 h=0.3255,MERGE_CONTIGUOUS_PUDDLES,Image contains 7 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-103-_jpg.rf.10009ec111cdef89d0e5a8fae80e493c.jpg,cls=2 xc=0.8066 yc=0.3984 w=0.2461 h=0.0781,MERGE_CONTIGUOUS_PUDDLES,Image contains 7 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-103-_jpg.rf.10009ec111cdef89d0e5a8fae80e493c.jpg,cls=2 xc=0.4023 yc=0.7188 w=0.0742 h=0.5625,ADJUST_BOUNDARY,"Extremely tall narrow box (AR=0.13, w=0.074, h=0.562); represents vertical road edge or rotated puddle.",HIGH (Roboflow 90° rotation artifact)
waterlogging_waterloggingt-103-_jpg.rf.10009ec111cdef89d0e5a8fae80e493c.jpg,cls=2 xc=0.4600 yc=0.7227 w=0.0410 h=0.5547,ADJUST_BOUNDARY,"Extremely tall narrow box (AR=0.07, w=0.041, h=0.555); represents vertical road edge or rotated puddle.",HIGH (Roboflow 90° rotation artifact)
